"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"2_401_Inp_10_11_S1"	"2_567_Elu_10_16_S8"	"3_401_Sup_10_11_S2"	"4_401_Elu_10_11_S3"	"4_624_Elu_10_16_S9"	"6_401_Inp_10_12_S4"	"6_567_Elu_10_10_S7"	"7_401_Sup_10_12_S5"	"8_401_Elu_10_12_S6"
"ENSG00000110328"	"GALNT18"	"11"	11292423	11643552	-1	"protein_coding"	6.56470937898034	6.13764614075216	7.45305749125786	6.48376577315893	6.49100337075264	6.46960747562607	6.37136762797694	7.16735260195602	6.54001013439415
"ENSG00000110330"	"BIRC2"	"11"	102217942	102249401	1	"protein_coding"	8.27752698170648	8.83251833285366	8.2941257380814	8.22667936268671	8.54389751729696	8.26776033646341	8.77563237631847	7.85384631175099	8.50415392826409
"ENSG00000110344"	"UBE4A"	"11"	118230300	118269926	1	"protein_coding"	9.26757274144587	9.29905649281196	8.71616818339986	9.27497396139001	9.70123913823943	9.12244642398545	9.47984598811392	8.48324613639627	9.2821379410623
"ENSG00000110367"	"DDX6"	"11"	118620034	118661858	-1	"protein_coding"	10.7042465679284	10.8131191276956	9.83729312936459	10.6783174338844	10.9307619204703	10.683627132029	10.8997037074287	9.96607897629593	10.6272730909481
"ENSG00000110395"	"CBL"	"11"	119076752	119178859	1	"protein_coding"	9.26246511151558	9.40964636758465	8.79911730275505	9.21485569477797	9.28454432041721	9.10871806255869	9.31149683627053	9.17607892062983	9.23883160675745
"ENSG00000110400"	"PVRL1"	"11"	119494120	119599794	-1	"protein_coding"	7.8841303012053	7.69408120007008	8.2610657573248	7.89066490671874	7.96273137451521	7.8657545753932	7.46891705248008	8.52195835124815	7.44782075634116
"ENSG00000110422"	"HIPK3"	"11"	33278218	33378569	1	"protein_coding"	8.96835649431297	9.02519023045698	8.7759001849356	9.06574290567134	9.56976070075164	9.11422509334193	9.22818763338702	8.7991237644939	9.18985996776482
"ENSG00000110427"	"KIAA1549L"	"11"	33563618	33695648	1	"protein_coding"	7.06467773192316	7.12736418758975	7.12585945816929	7.19843529381392	7.1414758870332	7.03177881781041	7.01040417174492	6.88007461704145	7.1333725329179
"ENSG00000110429"	"FBXO3"	"11"	33762485	33796089	-1	"protein_coding"	9.51311608709276	9.2593879469712	8.06430925552724	9.32614438108977	9.36289589983699	9.20476477265892	9.45635067403137	8.38866090716177	9.26373702854146
"ENSG00000110435"	"PDHX"	"11"	34937376	35042138	1	"protein_coding"	9.05361850387315	9.16055889542239	7.81379675886997	9.18141581231579	9.50788401403556	8.88215720049952	9.13439763859559	7.72704255450824	9.18117084771779
"ENSG00000110442"	"COMMD9"	"11"	36295051	36310999	-1	"protein_coding"	8.19950145793853	7.73080484611605	8.38898957020853	8.14477590397793	8.28685585414947	8.21747788473621	7.80958778387754	8.0608143692566	8.26608211469802
"ENSG00000110455"	"ACCS"	"11"	44087475	44105772	1	"protein_coding"	6.35036731293361	6.69360878674933	7.08865655471405	6.46800332990994	6.08130245221573	6.48669165601715	6.08977235499379	7.77056065470424	6.17020101018392
"ENSG00000110492"	"MDK"	"11"	46402306	46405375	1	"protein_coding"	12.7913250893443	12.6147525721155	12.1330507854757	12.9141435721351	12.7796538685183	12.8913658361637	12.6477381632787	11.5794347815357	12.7416792160281
"ENSG00000110497"	"AMBRA1"	"11"	46417964	46615675	-1	"protein_coding"	9.15907182523847	9.17662063843962	9.90306058791867	9.19823263825537	9.21817912492451	9.22016880323162	9.00493468020366	9.80798411751375	9.00528003214279
"ENSG00000110514"	"MADD"	"11"	47290712	47351582	1	"protein_coding"	8.6502801669987	8.78790629334802	9.46875277949941	8.68437065895724	8.63793291214519	8.71825062819137	8.76523961448688	9.40733464823044	8.64351186414484
"ENSG00000110536"	"PTPMT1"	"11"	47586982	47595013	1	"protein_coding"	6.54801484964153	6.66353165841175	7.42348166741072	6.93736408580908	6.67969973526376	7.32562313871021	6.44266710647464	7.43413610286707	6.83410457583419
"ENSG00000110583"	"NAA40"	"11"	63706431	63724800	1	"protein_coding"	7.67708399454271	7.92712880639594	8.19258238830485	7.35232063651221	7.75243413868033	7.95438948548259	7.66800143488068	8.42995900020324	7.56600345527256
"ENSG00000110619"	"CARS"	"11"	3022152	3078843	-1	"protein_coding"	9.18089330994727	9.58636648062847	9.40964226552333	9.17414815704707	9.1112701043009	9.24297078508652	9.4756024752455	9.3865069843087	9.13916742190037
"ENSG00000110628"	"SLC22A18"	"11"	2920951	2946476	1	"protein_coding"	4.36482578142835	5.09177517312438	6.43186124299207	4.81914775687624	5.04023073721554	5.28559120305682	5.1108005256969	6.46911402351818	5.36907595555857
"ENSG00000110651"	"CD81"	"11"	2397407	2418649	1	"protein_coding"	9.13132246918521	9.48467304888068	11.7523498148146	9.27723691249581	9.38809519489695	9.70745698114156	9.285066671869	11.1640445827331	9.45248259690754
"ENSG00000110660"	"SLC35F2"	"11"	107661717	107799019	-1	"protein_coding"	8.67739796811846	8.56605777072023	7.85868734540692	8.75101533944843	8.87027774396856	8.65164386574402	8.63811286136063	7.48727198001085	8.68405363409167
"ENSG00000110675"	"ELMOD1"	"11"	107461817	107537505	1	"protein_coding"	6.07541459884281	5.76526869853624	5.04440928265889	6.0478231468755	6.30946796355287	6.3251221209144	6.02155106255557	4.91635854040508	6.07959591893886
"ENSG00000110693"	"SOX6"	"11"	15987995	16761138	-1	"protein_coding"	7.27203880638778	7.13834060540164	6.70199572317193	7.386262320691	7.24624831900103	7.1756728607456	7.43435024048226	6.52099973319178	7.12433536102268
"ENSG00000110696"	"C11orf58"	"11"	16634679	16778428	1	"protein_coding"	10.6747526565703	11.063981449804	9.15455246424721	10.6885552361131	10.9716215410996	10.6891725987017	11.1925245138798	9.50718815642817	10.7652025059793
"ENSG00000110697"	"PITPNM1"	"11"	67259239	67273734	-1	"protein_coding"	6.42540912834125	6.69360878674933	7.90222317450965	6.84274916304428	6.47541230115116	6.7498753920201	6.62231080733823	8.16232555610153	6.80045827369517
"ENSG00000110700"	"RPS13"	"11"	17095936	17099334	-1	"protein_coding"	12.6351024863209	11.8882181218948	12.8808108315188	12.2740683548186	12.5965280118101	12.5455338427894	11.8559087393605	12.5246426612169	12.2060165298691
"ENSG00000110711"	"AIP"	"11"	67250512	67258574	1	"protein_coding"	8.85416434237949	8.66425514372468	10.244907967511	8.97664740253346	9.10368406623982	9.18919449255521	8.31614078973758	10.0075905137289	8.9475284297786
"ENSG00000110713"	"NUP98"	"11"	3692313	3819022	-1	"protein_coding"	10.3251466590834	10.5743567312725	10.1260030150967	10.3702416743796	10.4179335318348	10.251807703448	10.4788353896171	10.0871934630971	10.2313378381554
"ENSG00000110717"	"NDUFS8"	"11"	67798084	67804111	1	"protein_coding"	11.1674612614083	11.2424411380561	12.8602620168737	11.1240565593764	11.3452572761217	11.3606752190236	11.274808776105	12.1033186923055	10.9003824920293
"ENSG00000110719"	"TCIRG1"	"11"	67806483	67818362	1	"protein_coding"	4.81901652518297	4.5499024336796	7.08865655471405	4.60524785170331	4.41299291247075	5.12028222594092	4.38701559160607	6.9574323526165	5.4290212777259
"ENSG00000110721"	"CHKA"	"11"	67820326	67888911	-1	"protein_coding"	7.68474088991558	7.97076770964892	6.97092028182837	7.87281898694506	7.86440699228907	7.55350222404638	7.96297006123778	7.68217081728112	7.62485959842952
"ENSG00000110723"	"EXPH5"	"11"	108376158	108464465	-1	"protein_coding"	7.1334351378023	7.55355166862232	6.49008635417871	7.42759641532935	7.0177708844962	7.20693570464612	7.43435024048226	5.96899446733488	7.39619577845964
"ENSG00000110756"	"HPS5"	"11"	18300223	18343745	-1	"protein_coding"	7.08796287299549	7.35142962132811	7.33093241814098	7.33504557101162	7.71309161006695	7.02009202013328	7.46891705248008	7.26186905896859	7.29512573689495
"ENSG00000110768"	"GTF2H1"	"11"	18343842	18388591	1	"protein_coding"	9.75233062456697	9.85442314056278	7.7908165599338	9.79743287005902	10.0998324093171	9.59969334723943	9.93564032618401	8.16232555610153	9.7645778216285
"ENSG00000110801"	"PSMD9"	"12"	122326637	122356203	1	"protein_coding"	6.94225722061613	6.76616760840529	7.81379675886997	6.93736408580908	7.12158103916124	7.21720789742758	7.07914220451639	7.53852013153472	6.97146637375697
"ENSG00000110811"	"LEPREL2"	"12"	6937572	6949018	1	"polymorphic_pseudogene"	6.87691737335449	6.9642221903766	8.62815731655095	7.13995082467152	6.87058462349681	7.39964876647704	6.91334190241667	8.42995900020324	6.89913082708467
"ENSG00000110841"	"PPFIBP1"	"12"	27676364	27848497	1	"protein_coding"	8.69646042386807	8.87579212599541	8.7759001849356	8.70132266534709	8.81250559284905	8.84620620753052	8.98118381333274	8.69003136364806	8.86312707893974
"ENSG00000110844"	"PRPF40B"	"12"	49962001	50038449	1	"protein_coding"	6.54801484964153	6.43335927238718	7.71959452493271	6.57488651352108	6.44371539794601	6.83237903007165	6.74020308998315	7.81280440177572	6.54001013439415
"ENSG00000110851"	"PRDM4"	"12"	108126643	108155049	-1	"protein_coding"	10.0056410491861	10.1552507749224	8.86660767269519	9.85613556259394	10.1510266509486	9.62884176420409	10.207925246447	8.91999934133432	9.82299793405578
"ENSG00000110871"	"COQ5"	"12"	120941077	120972237	-1	"protein_coding"	8.41736787596369	8.56198737736209	7.98554130532263	8.24529334245359	8.30019224302059	8.39537045797488	8.56010057686727	7.79183714081994	8.33036595829787
"ENSG00000110876"	"SELPLG"	"12"	109015686	109027735	-1	"protein_coding"	5.24903021959192	5.84783076526578	4.87993865408898	5.45251995434375	5.12261206387669	5.50269001947291	5.59054142549162	4.56737436738641	5.39935994224098
"ENSG00000110880"	"CORO1C"	"12"	109038885	109125372	-1	"protein_coding"	9.64652462164794	9.62784672253175	9.54626702060163	9.7279914607503	9.90991468109507	9.69648512964656	9.7962747835656	9.48122899393972	9.63853666660018
"ENSG00000110881"	"ASIC1"	"12"	50451331	50477394	1	"protein_coding"	7.75188348054989	7.40694733609095	8.56183388503647	7.7281318373112	7.96273137451521	7.71443855125109	7.6379369463742	8.19463512246764	7.68755700802346
"ENSG00000110888"	"CAPRIN2"	"12"	30862486	30907885	-1	"protein_coding"	8.39886668145294	8.27920113752826	8.13899838430019	8.19830019327127	8.2598074310236	8.2528587536964	8.47337744145243	8.2262369284548	8.38435658776477
"ENSG00000110900"	"TSPAN11"	"12"	31079362	31149534	1	"protein_coding"	7.29222823792345	7.80156138927725	7.74372799080103	7.36939129277961	6.80972001612085	7.44405730624849	7.66054384449409	7.70478113298779	7.27076088215812
"ENSG00000110906"	"KCTD10"	"12"	109886461	109915349	-1	"protein_coding"	9.1754688038997	9.35658626335422	9.23336898519976	9.16195344321637	9.52123296202079	9.28019105957556	9.25567057461295	9.15980544913323	9.26989678012892
"ENSG00000110911"	"SLC11A2"	"12"	51373184	51422349	-1	"protein_coding"	8.49345384203182	8.40723548273823	8.54819530705734	8.36076050007594	8.42312689588388	8.34941314896571	8.55206222049434	8.31708983143624	8.44731128464714
"ENSG00000110917"	"MLEC"	"12"	121124672	121139667	1	"protein_coding"	9.90434862042609	9.64526525918799	9.71445195626131	9.94136798420187	10.0637964374151	9.83132501740361	9.67197358222265	9.86430489990759	9.81740142542518
"ENSG00000110921"	"MVK"	"12"	110011060	110035067	1	"protein_coding"	6.84992969230926	7.40694733609095	8.27769044360067	7.24542411343938	7.12158103916124	7.19658984758538	7.22783702671153	7.91329971029048	6.90968919135798
"ENSG00000110925"	"CSRNP2"	"12"	51454990	51477447	-1	"protein_coding"	8.53640482258473	8.60614228085399	8.41927355707015	8.64285420592094	8.65187094751658	8.70371260298384	8.66817372210425	8.44346643659946	8.70844772482865
"ENSG00000110931"	"CAMKK2"	"12"	121675497	121736111	-1	"protein_coding"	8.61865109869506	8.47807062191573	9.299986759572	8.62874558221104	8.613212559934	8.77498057393493	8.30183076148695	9.22382611676212	8.57551491216212
"ENSG00000110944"	"IL23A"	"12"	56732663	56734193	1	"protein_coding"	5.79323247571043	4.67578125990952	5.76378100286213	5.17031615250412	5.20054224730062	5.63116494193124	4.06424987055919	5.63408633035358	5.67165165673085
"ENSG00000110955"	"ATP5B"	"12"	57031959	57039798	-1	"protein_coding"	11.8729581816941	11.5596643810612	12.809716784643	11.6692871859675	11.9339615685246	11.7668608339874	11.4591146270588	12.4089210594639	11.5453694075759
"ENSG00000110958"	"PTGES3"	"12"	57057127	57082159	-1	"protein_coding"	11.6249195110165	11.4869239603702	10.8752530231645	11.6344064852099	11.5423830243919	11.531954388879	11.6794365768793	10.6086666417368	11.5466384024303
"ENSG00000110987"	"BCL7A"	"12"	122457328	122499948	1	"protein_coding"	9.67178735741854	9.28430831213688	9.00283062227645	9.74607618067823	9.67758882076432	9.72915348673673	9.41484421022789	8.87085923626351	9.71276410423606
"ENSG00000111011"	"RSRC2"	"12"	122989190	123011547	-1	"protein_coding"	11.1613000376344	11.6443947294195	10.4347596721424	11.1533031247574	11.4571407812593	10.7768553379082	11.6954898565264	10.5505605967558	11.1782144802272
"ENSG00000111012"	"CYP27B1"	"12"	58156117	58162769	-1	"protein_coding"	4.50980968293602	5.04587895502939	5.66614068281575	5.17031615250412	4.90710500233258	5.28559120305682	4.52482358615077	5.53662416324232	5.33814261472182
"ENSG00000111052"	"LIN7A"	"12"	81186299	81331704	-1	"protein_coding"	7.66164720110261	7.31319421948514	5.04440928265889	7.45983165826357	7.7717102539687	7.45277730317168	7.55991488693918	6.66632006097785	7.51159177215238
"ENSG00000111057"	"KRT18"	"12"	53342655	53346685	1	"protein_coding"	7.47112697248693	7.53705756121783	8.13899838430019	7.37785146804217	7.41919748849454	7.41757654947477	7.41675120895935	7.93258523849835	7.43325829799341
"ENSG00000111058"	"ACSS3"	"12"	81331594	81650533	1	"protein_coding"	6.14367406762581	6.13764614075216	5.94122605145224	6.41965559051648	6.2187416960847	6.14314916647613	6.19676105499353	6.57108400306067	6.27191221370223
"ENSG00000111077"	"TENC1"	"12"	53440753	53458156	1	"protein_coding"	5.67519871680278	5.26201883836594	7.16212707488989	5.42011907269795	4.90710500233258	5.69135210792015	5.02047186146793	6.83978253339296	5.51451294924007
"ENSG00000111087"	"GLI1"	"12"	57853918	57866045	1	"protein_coding"	4.81901652518297	5.17940672750689	5.04440928265889	4.48509538486525	4.41299291247075	3.98000378290742	4.23464027990664	4.56737436738641	3.99132917049817
"ENSG00000111110"	"PPM1H"	"12"	63037762	63328817	-1	"protein_coding"	7.63026907910796	7.5617285416498	7.53831228162654	7.57467836421147	7.42732379795977	7.46144491082434	7.66054384449409	7.53852013153472	7.59245860043824
"ENSG00000111142"	"METAP2"	"12"	95867296	95909615	1	"protein_coding"	12.770563054096	12.2794962851112	11.7904998933847	12.4855327393622	12.1789384673821	12.3320283694601	12.3982165019277	11.77641144477	12.333773424123
"ENSG00000111144"	"LTA4H"	"12"	96394606	96437298	-1	"protein_coding"	10.2866698034304	9.76341306180729	10.0935065489535	10.2112762260408	10.3797083064445	10.3224975534591	9.88534267094722	9.95668970571634	10.2260672922561
"ENSG00000111145"	"ELK3"	"12"	96588160	96663613	1	"protein_coding"	7.12220073056731	7.01274660397972	6.17216508686098	7.40293833533235	7.0391391022239	7.00830977786334	7.19723868829242	6.41529243445806	7.23762080381314
"ENSG00000111186"	"WNT5B"	"12"	1639057	1756409	1	"protein_coding"	4.50980968293602	4.1767049469483	4.87993865408898	4.76857188777885	3.76219984045602	4.07343141768203	4.82084313486237	5.72537896874136	3.0024696308243
"ENSG00000111196"	"MAGOHB"	"12"	10758612	10766222	-1	"protein_coding"	9.02976773065208	9.11960434626388	8.54819530705734	8.79273983919254	8.92007782848987	8.75043524253237	9.02540070405528	8.42995900020324	8.92688647186744
"ENSG00000111199"	"TRPV4"	"12"	110220890	110271212	-1	"protein_coding"	3.92202353873139	4.41198126615504	4.694276176356	3.86936878110632	3.27818368244036	3.88010433151574	4.87339911069508	4.91635854040508	4.40356806098022
"ENSG00000111203"	"ITFG2"	"12"	2921788	2968957	1	"protein_coding"	8.11134300553531	7.78768497868977	8.12068546761019	7.90244071499272	8.0442507156152	7.92335554709301	7.68280195308021	8.31708983143624	7.91943634432498
"ENSG00000111206"	"FOXM1"	"12"	2966847	2986206	-1	"protein_coding"	10.1619298245611	10.1686971016817	9.68359511771449	10.1741138097083	10.3187644355192	10.129333669284	10.0542091693735	9.63040805809081	10.2165315143035
"ENSG00000111215"	"PRR4"	"12"	10977559	11324212	-1	"protein_coding"	8.23121982257051	8.39355780185879	7.16212707488989	7.94860567249909	8.26888003537965	7.85921016364262	8.51118457368321	6.91927191581469	7.62485959842952
"ENSG00000111224"	"PARP11"	"12"	3900213	3982608	-1	"protein_coding"	6.51403481305618	7.04809800234561	6.84271503833599	6.70160864213631	6.79723278287942	6.83237903007165	7.20751041065179	6.2406178060912	6.65743013518651
"ENSG00000111229"	"ARPC3"	"12"	110872630	110888227	-1	"protein_coding"	9.9979786817308	9.96027570273276	9.04228297795782	9.81467279039622	10.1992804344734	10.0467872971969	9.95100539390663	9.07556520018631	9.96643788424791
"ENSG00000111231"	"GPN3"	"12"	110890289	110907073	-1	"protein_coding"	8.37066227389675	8.25922833304796	6.79731675395168	7.931466459629	8.33083926314707	8.16537944847835	8.19231488484976	6.9574323526165	8.23703140591881
"ENSG00000111237"	"VPS29"	"12"	110928902	110939922	-1	"protein_coding"	9.97474433501925	10.0675292522959	9.35585609066532	9.97799986916808	10.14734171183	9.90942015940985	10.0697761341508	8.54720118204084	9.91757800848208
"ENSG00000111247"	"RAD51AP1"	"12"	4647950	4669214	1	"protein_coding"	7.82991737560052	8.49524901203022	5.66614068281575	8.12982702306856	8.43526628996451	8.02040153049465	8.0454478255663	7.19955102695343	8.31058322493714
"ENSG00000111249"	"CUX2"	"12"	111471828	111788358	1	"protein_coding"	6.22993609370049	5.84783076526578	5.94122605145224	5.96039779514679	6.08130245221573	5.36164569863587	5.97420938741095	5.43209776948535	6.04169819945506
"ENSG00000111252"	"SH2B3"	"12"	111843752	111889427	1	"protein_coding"	7.14458273715671	7.37017391243386	6.70199572317193	7.30873881740971	7.40280624695213	7.09997866289814	7.51099247937526	6.71167980568176	7.49064641752668
"ENSG00000111254"	"AKAP3"	"12"	4724674	4758213	-1	"protein_coding"	4.87363294324544	4.79155282607726	2.18763920779595	5.20876129936911	4.59714777728547	5.2460056127028	5.02047186146793	4.75239312160423	5.17266877491308
"ENSG00000111261"	"MANSC1"	"12"	12482198	12503475	-1	"protein_coding"	8.03552258377422	7.87558389185295	5.76378100286213	8.17421684927158	7.87632846877978	7.81254869741836	8.02816663812024	5.43209776948535	8.09159997338072
"ENSG00000111266"	"DUSP16"	"12"	12628829	12715317	-1	"protein_coding"	9.39205841501221	9.64141260709361	8.7759001849356	9.50670935321111	9.61136929987559	9.34719977986938	9.7031601245166	9.22382611676212	9.45067615833371
"ENSG00000111269"	"CREBL2"	"12"	12764761	12798042	1	"protein_coding"	7.96181136603456	7.97689546458954	6.75044334588786	8.21255955747581	8.10123366950994	7.78519136837281	8.01652976382555	7.37896809526176	8.13723837735014
"ENSG00000111271"	"ACAD10"	"12"	112123857	112194903	1	"protein_coding"	7.78787746438915	7.81530560159396	8.71616818339986	7.52983070202253	7.19004483931247	7.96051696101853	7.54379104849394	8.67865432334341	7.71189242935135
"ENSG00000111275"	"ALDH2"	"12"	112204691	112247782	1	"protein_coding"	7.09946600977069	7.10515759492189	7.7674643841346	7.28194345119672	6.8465460256346	7.00830977786334	7.11232084773422	7.48727198001085	6.95116649317897
"ENSG00000111276"	"CDKN1B"	"12"	12867992	12875305	1	"protein_coding"	9.22881733009164	8.85598076630708	8.35805622918481	9.22661312358698	9.18261577117018	9.17608964931903	8.74422675834684	8.41632390233309	9.34766843854429
"ENSG00000111300"	"NAA25"	"12"	112464500	112546826	-1	"protein_coding"	9.77582138410079	9.94003109538527	9.03252057186332	9.73788394572876	9.97095063243164	9.73988059463834	10.0456467635146	9.15980544913323	9.82439367559327
"ENSG00000111328"	"CDK2AP1"	"12"	123745528	123756881	-1	"protein_coding"	7.15564485987372	6.51983982449306	7.08865655471405	6.98244201268109	6.90590779828829	7.19658984758538	6.35297824586457	7.13441912833652	7.11524122243544
"ENSG00000111358"	"GTF2H3"	"12"	124118375	124147153	1	"protein_coding"	8.86431424450947	8.63742683095237	7.88061947488677	8.87572420178338	9.01210085931822	8.79226074909237	8.98118381333274	8.63222716829848	8.88469482163568
"ENSG00000111361"	"EIF2B1"	"12"	124104953	124118313	-1	"protein_coding"	9.31274548502565	8.99833121122944	8.93108138776558	9.18864703980342	9.29790199572318	9.13062116996034	9.17944795193875	8.89071657903931	9.20279630421876
"ENSG00000111364"	"DDX55"	"12"	124086624	124105488	1	"protein_coding"	9.33724344946278	9.24929800931143	9.34011297039532	9.07357616213244	9.35012925008281	9.10595664404988	9.20786599149311	8.98609938611189	9.15478500535571
"ENSG00000111371"	"SLC38A1"	"12"	46576846	46663800	-1	"protein_coding"	10.3862961932163	10.5993965586395	9.11809149727517	10.4516417743688	10.7285957296952	10.2530563066552	10.707731951496	9.32945016675991	10.4378391321646
"ENSG00000111412"	"C12orf49"	"12"	117153593	117175875	-1	"protein_coding"	8.19414659806403	8.45630593427735	8.69156527301302	8.17421684927158	8.29576046403382	8.18120746897187	8.15033554148801	8.09545114099967	8.15952735517116
"ENSG00000111424"	"VDR"	"12"	48235320	48336831	-1	"protein_coding"	6.91647529304278	7.12736418758975	7.16212707488989	7.19843529381392	6.97406087464413	7.09997866289814	7.11232084773422	7.16735260195602	7.0594386272511
"ENSG00000111432"	"FZD10"	"12"	130647004	130650285	1	"protein_coding"	4.43913823925616	5.04587895502939	6.17216508686098	5.13081839979856	4.9972061044316	4.5984452735748	4.82084313486237	5.06357617889644	5.17266877491308
"ENSG00000111445"	"RFC5"	"12"	118451393	118470935	1	"protein_coding"	10.0433540809141	9.93531864227073	9.16352552372407	9.87119470190332	10.0611876658733	9.98049204636129	9.8885381740468	8.99529979472424	9.93448010241223
"ENSG00000111450"	"STX2"	"12"	131274145	131323811	-1	"protein_coding"	7.85048669176933	8.07727207787051	7.26576079503254	7.93720218411543	7.88225246768839	7.59348031818682	8.10709798621243	7.23104649965489	7.92465140129038
"ENSG00000111481"	"COPZ1"	"12"	54694986	54745633	1	"protein_coding"	10.4606537186948	10.4176238660054	11.4798520218714	10.4921438188461	10.461121166363	10.4896515712912	10.3744420424003	10.9559636138573	10.3319154572537
"ENSG00000111490"	"TBC1D30"	"12"	65174589	65274812	1	"protein_coding"	7.05289269433474	6.66353165841175	5.85522992786511	6.79300825872596	6.80972001612085	6.72129130750195	6.60687311764908	6.79833274847626	7.1333725329179
"ENSG00000111530"	"CAND1"	"12"	67663061	67713731	1	"protein_coding"	9.94954153007733	10.1873138693376	9.25031402938071	9.93134453765088	10.0228205819059	9.72015289601582	10.2092037173046	9.27760455781218	9.95246359590702
"ENSG00000111540"	"RAB5B"	"12"	56367697	56388490	1	"protein_coding"	7.25156282414505	7.17077751184552	7.53831228162654	7.32632984347324	7.34392434569904	7.28713545216152	7.24788122865608	7.29204685855673	7.3581559694015
"ENSG00000111554"	"MDM1"	"12"	68666223	68726161	-1	"protein_coding"	7.80202732076357	8.1110951806183	5.32594527275205	7.70141799724225	8.1413063324264	7.81930773385536	8.16094544814091	7.13441912833652	7.8277683971908
"ENSG00000111581"	"NUP107"	"12"	69080514	69136785	1	"protein_coding"	9.15907182523847	9.42317307466253	8.50648847975511	9.2289531546823	9.47494143430643	8.98191940203394	9.36524309282497	8.25716131836907	9.21135653170079
"ENSG00000111596"	"CNOT2"	"12"	70636774	70748773	1	"protein_coding"	10.1467640030743	10.1673580945689	8.60199267616231	10.1446707400166	10.4431996828986	10.0366726849905	10.1558345568507	8.54720118204084	10.1961910323088
"ENSG00000111602"	"TIMELESS"	"12"	56810903	56843187	-1	"protein_coding"	9.94157450052861	9.53537797500048	10.8110334621343	9.75746771542194	9.60242547926589	10.0073768089321	9.5236651565087	10.7485366832541	9.83412623940659
"ENSG00000111605"	"CPSF6"	"12"	69633317	69668138	1	"protein_coding"	11.0374470046136	11.0290218484629	10.079352247855	11.0630666972691	11.1595674864774	10.9797778386082	10.9894957652226	10.2877185622615	11.1727458681474
"ENSG00000111615"	"KRR1"	"12"	75890684	75905416	-1	"protein_coding"	9.0024556857771	9.18987016493577	7.05046884543778	9.13973978438793	9.30673889448431	8.65164386574402	9.17944795193875	7.43413610286707	9.06789631573398
"ENSG00000111639"	"MRPL51"	"12"	6601150	6603007	-1	"protein_coding"	10.2702238727501	9.96336519668384	11.546535010924	9.65851411149398	10.37341305706	10.0539688492037	9.93409478062528	10.9393755064794	9.52980647427338
"ENSG00000111640"	"GAPDH"	"12"	6643093	6647537	1	"protein_coding"	12.9193488782812	12.7028807678708	14.1167296107198	12.9755287551947	13.0730131453369	13.1598375566607	12.6320950664677	13.6827334917263	12.9519873010621
"ENSG00000111641"	"NOP2"	"12"	6666029	6677857	-1	"protein_coding"	9.54921623199225	9.54365820707211	9.22482123900589	9.46165380882535	9.57708372257971	9.57992866392997	9.55013909902351	9.11830009523123	9.52809436217063
"ENSG00000111642"	"CHD4"	"12"	6679249	6716642	-1	"protein_coding"	10.9408407594245	10.8292964780453	11.2941896163232	10.6295562788415	10.4179335318348	10.8380407560354	10.774889166786	11.3953525283237	10.6055191423156
"ENSG00000111647"	"UHRF1BP1L"	"12"	100422233	100536626	-1	"protein_coding"	8.145036857393	8.77389727635073	7.12585945816929	8.64985711289313	9.20878095230112	8.32587358237584	8.90433724591933	6.66632006097785	8.57219562814117
"ENSG00000111652"	"COPS7A"	"12"	6832907	6841041	1	"protein_coding"	8.65418548603875	8.69059365253719	8.97251680689881	9.03932054977013	8.8371132591955	8.99690243532333	8.77563237631847	8.80959266908396	8.98295608516677
"ENSG00000111653"	"ING4"	"12"	6759446	6772314	-1	"protein_coding"	7.59819329163115	7.08260383800796	8.0254627830971	6.98244201268109	7.53653258644514	7.32562313871021	7.38089569173344	8.07823669923195	7.40368484412195
"ENSG00000111664"	"GNB3"	"12"	6949118	6956557	1	"protein_coding"	5.84881504783027	5.64727914651089	7.71959452493271	6.1100820795492	5.81014671186587	6.3251221209144	5.87459408414482	7.43413610286707	6.15252950043092
"ENSG00000111665"	"CDCA3"	"12"	6953957	6961230	-1	"protein_coding"	8.38483340041279	8.3135017110164	9.48315959043897	8.59285832036792	8.73605932744245	8.56983811925833	8.27766069901801	8.94869954834546	8.50763331657653
"ENSG00000111666"	"CHPT1"	"12"	102090725	102137918	1	"protein_coding"	7.96809987034048	8.01312527859169	8.94155234376221	8.05266694680634	8.41905762557404	8.212351891839	7.94466565883961	8.64397477538465	8.36530533025114
"ENSG00000111667"	"USP5"	"12"	6961292	6975796	1	"protein_coding"	8.55323345878184	8.47374387274936	9.80324983279642	8.427481157686	8.39439798288431	8.56582446772179	8.23310717824362	9.36537422910491	8.56553406131949
"ENSG00000111669"	"TPI1"	"12"	6976283	6980112	1	"protein_coding"	10.4761796184312	10.5029029509053	11.4230731648036	10.4233136132339	10.4924420479868	10.560951234761	10.2357931734293	11.080058833395	10.3754129969192
"ENSG00000111670"	"GNPTAB"	"12"	102139275	102224716	-1	"protein_coding"	8.44468227088477	8.45191331612673	7.39328681490917	8.44771403610138	8.75555399597343	8.25784306956202	8.36284102794027	7.79183714081994	8.49366513017299
"ENSG00000111671"	"SPSB2"	"12"	6980099	6998522	-1	"protein_coding"	4.28647666101998	5.55198884092871	6.49008635417871	5.13081839979856	4.90710500233258	5.12028222594092	4.92410762751144	6.61948773690941	4.9857265134761
